"ID";"IDNr";"Punkt";"Referenzgebiet";"IUGNr";"AusserhalbIUG";"Datum";"Uhrzeit";"Begehungsdurchgang";"WannLetzterSchneefall";"X-Koordinaten";"Y-Koordinaten";"GPS";"Art";"unsicher bei Art";"Geschlecht";"Nachweisart";"Anzahl";"andere Nachweisart";"Genetik";"frisch";"Losungsfund auf Schnee";"Harnsaeurebelag";"Blinddarmlosung";"Totholz stehend";"Totholz liegend";"Wurzelteller";"Terrassen-Hangverebnung";"Ameisenhaufen";"Felsblock";"Felswand";"Anthropogene Struktur";"Schlafbaum";"Schneehoehle/Schlafplatz";"aesungsbaum";"Huderstelle";"andere:";"Beschreibung";"Gesang";"Spuren";"Paarbeobachtung";"Gelege";"Fichte";"Laerche";"Zirbe";"Foehre";"Tanne";"sonstige Nadelwald";"Buche";"Ahorn";"Birke";"Eberesche";"sonstige Laubwald";"Freiflaeche";"Nachweisort Baumschicht";"Nadelgebuesch";"Laubgebuesch";"Zwergstraeucher (> 30 cm)";"Art (Zwergstraeucher > 30cm)";"Zwergstraeucher (< 30 cm)";"Art (Zwergstraeucher < 30cm)";"Hochstauden, Farne";"Graeser und Kraeuter";"Boden";"Fels";"Moor, Feuchtflaeche";"Gewaesser fliessend";"Gewaesser stehend";"von Schnee bedeckt";"sonstiges";"sonstiges Beschreibung";"Nachweisort Boden";"Bemerkung/Notiz"
625;"SC011";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 12:22:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"+";"20";"0";"0";"0";"80";"0";;"Fels";
626;"SC012";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 12:50:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Erica";"0";"10";"+";"10";"0";"0";"0";"70";"0";;"Boden";
627;"SC012";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 12:50:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Erica";"0";"10";"+";"10";"0";"0";"0";"70";"0";;"Zwergstraeucher < 30 cm";
628;"SC013";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:11:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Erica";"0";"10";"+";"20";"0";"0";"0";"60";"0";;"Zwergstraeucher < 30 cm";
629;"SC014";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;1;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";;"0";"10";"+";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
630;"SC014";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Lautaeusserung";"-";;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;1;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";;"0";"10";"+";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
631;"SC014";"C";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Spur";"-";;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;1;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";;"0";"10";"+";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
632;"SC014";"D";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:45:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;;;1;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";;"0";"10";"+";"20";"0";"0";"0";"70";"0";;"Graeser und Kraeuter";
633;"SC015";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:43:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;1;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"+";"Alpenrose";"20";"Erica";"0";"20";"0";"20";"0";"0";"0";"40";"0";;"Graeser und Kraeuter";
634;"SC015";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:43:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"weiblich";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;1;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"+";"Alpenrose";"20";"Erica";"0";"20";"0";"20";"0";"0";"0";"40";"0";;"Graeser und Kraeuter";
635;"SC015";"C";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:43:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;1;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"+";"Alpenrose";"20";"Erica";"0";"20";"0";"20";"0";"0";"0";"40";"0";;"Zwergstraeucher < 30 cm";
636;"SC016";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:59:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";"Erica";"0";"10";"0";"10";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
637;"SC017";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 15:34:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"+";"Alpenrose";"10";"Erica";"0";"0";"0";"20";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
638;"SC018";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 15:49:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"+";"Alpenrose";"10";"Erica";"0";"10";"+";"20";"0";"0";"0";"60";"0";;"von Schnee bedeckt";
639;"SC019";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:04:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"0";"20";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
640;"SC020";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:14:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Erica";"0";"30";"10";"50";"0";"0";"0";"0";"0";;"Graeser und Kraeuter";
641;"SC021";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:20:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"+";;"0";"40";"10";"50";"0";"0";"0";"0";"0";;"Boden";
642;"SC022";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:35:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"unklar";0;"unklar";"";"-";;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Erica";"0";"30";"0";"30";"0";"0";"0";"30";"0";;"Graeser und Kraeuter";
643;"SC023";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 16:44:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"20";"+";"20";"0";"20";"0";"40";"0";;"Graeser und Kraeuter";
644;"SC024";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 17:46:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"maennlich";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"0";"0";"20";"0";"0";"0";"80";"0";;"von Schnee bedeckt";
645;"VW014";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 07:06:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"mehr";;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"+";"0";"100";"0";"0";"0";"0";"0";;"Fels";
646;"VW015";"A";"NPZ";8;0;2024-6-7 00:00:00;;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"50";"0";"0";"0";"40";"0";;"Graeser und Kraeuter";
647;"VW016";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 08:12:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"0";"0";"30";"0";"0";"0";"70";"0";;"von Schnee bedeckt";
648;"VW017";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 09:03:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"20";"0";"40";"0";"0";"0";"40";"0";;"von Schnee bedeckt";
649;"VW018";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 10:42:00;"1";"alter Schnee (>=5 Tage)";0;0;1;"Schneehuhn";0;"unklar";"Sichtung";"1-5";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"0";"0";"0";"0";"0";"0";"0";"0";;;
650;"VW019";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 10:51:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"10";"0";"60";"0";"0";"0";"30";"0";;"Fels";
651;"VW020";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"30";"0";"60";"0";"0";"0";"10";"0";;"Fels";
652;"VW020";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"30";"0";"60";"0";"0";"0";"10";"0";;"Graeser und Kraeuter";
653;"VW020";"C";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:10:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"30";"0";"60";"0";"0";"0";"10";"0";;"Graeser und Kraeuter";
655;"VW021";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:07:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Alpenrose";"0";"20";"0";"20";"0";"0";"0";"50";"0";;"Graeser und Kraeuter";
656;"VW022";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:31:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"20";"0";"20";"0";"0";"0";"60";"0";;"Graeser und Kraeuter";
657;"VW023";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:38:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"20";"20";"30";"0";"0";"0";"30";"0";;"Graeser und Kraeuter";
658;"VW024";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:54:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"30";"0";"30";"0";"0";"0";"40";"0";;"Graeser und Kraeuter";
659;"VW024";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 11:54:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Feder";"1-5";;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"30";"0";"30";"0";"0";"0";"40";"0";;"Graeser und Kraeuter";
660;"VW025";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 12:00:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"30";"0";"60";"0";"0";"0";"10";"0";;"Fels";
661;"VW026";"A";"NPZ";8;0;2024-6-7 00:00:00;;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"20";"20";"20";"0";"0";"0";"40";"0";;"Boden";
662;"VW027";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:02:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"40";"0";"40";"0";"0";"0";"20";"0";;"Fels";
663;"VW028";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:11:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"40";"0";"20";"20";"0";"0";"20";"0";;"Graeser und Kraeuter";
664;"VW028";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:11:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"0";;"0";"40";"0";"20";"20";"0";"0";"20";"0";;"Moor, Feuchtflaeche";
665;"VW029";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:31:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Vacc.";"0";"40";"10";"40";"0";"0";"0";"0";"0";;"Fels";
666;"VW030";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:48:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"20";"Vacc. & Erica";"0";"20";"+";"60";"0";"0";"0";"0";"0";;"Boden";
667;"VW031";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 13:56:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"20";"Vacc.";"0";"10";"0";"40";"0";"0";"0";"30";"0";;"Graeser und Kraeuter";
668;"VW032";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:11:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"20";"Vacc.";"0";"40";"0";"40";"0";"0";"0";"0";"0";;"Graeser und Kraeuter";
669;"VW033";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:19:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"20";"Vacc. & Alpenrose";"0";"20";"10";"50";"0";"0";"0";"0";"0";;"Boden";
670;"VW033";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:19:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"20";"Vacc. & Alpenrose";"0";"20";"10";"50";"0";"0";"0";"0";"0";;"Fels";
671;"VW033";"C";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:19:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"20";"Vacc. & Alpenrose";"0";"20";"10";"50";"0";"0";"0";"0";"0";;"Graeser und Kraeuter";
672;"VW034";"A";"NPZ";8;0;2024-6-7 00:00:00;;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"20";"Vacc. & Alpenrose";"0";"20";"0";"60";"0";"0";"0";"0";"0";;"Graeser und Kraeuter";
673;"VW035";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:30:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"30";"Vacc.";"0";"30";"0";"40";"0";"0";"0";"0";"0";;"Zwergstraeucher < 30 cm";
674;"VW036";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 14:46:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"6-12";;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"20";"Alpenrose & Vacc.";"0";"20";"0";"60";"0";"0";"0";"0";"0";;"Zwergstraeucher < 30 cm";
675;"VW037";"A";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 15:19:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Vacc.";"0";"30";"0";"60";"0";"0";"0";"0";"0";;"Fels";
676;"VW037";"B";"NPZ";8;0;2024-6-7 00:00:00;1899-12-30 15:19:00;"1";"alter Schnee (>=5 Tage)";0;0;0;"Schneehuhn";0;"unklar";"Losung";"1-5";;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";;"0";"0";"0";;"10";"Vacc.";"0";"30";"0";"60";"0";"0";"0";"0";"0";;"Graeser und Kraeuter";
